id,created_at,text,screen_name,location,followers_count
754820350194556928,Sun Jul 17 23:29:30 +0000 2016,"b""Sometimes saying all lives matter isn't enough , this was a good man who deserved better than this #BLM kills https://t.co/Uu0ovbSpS6""",mikeymjjones,"Seal Beach, CA",914
754820346054844417,Sun Jul 17 23:29:29 +0000 2016,"b""RT @JulietteAkinyi: Black thugs' lives matter to Black Lives Matter.  #BLM couldn't care less about all other lives, including those of nor\\u2026""",njtech1,"New Jersey, New York.",72
754820333652221952,Sun Jul 17 23:29:26 +0000 2016,"b""RT @LeahR77: New Black Panthers&gt; An Intimate Look At Who Obama &amp; Hillary Pander To&amp; Gays You're Not Safe Either #BLM #BatonRouge https://t.\\u2026""",mbohannon9,"Patterson, CA",449
754820333098639362,Sun Jul 17 23:29:25 +0000 2016,"b'RT @Lauren_Southern: History will not remember you well #BLM\\n\\nRosa Parks didn\'t twerk in front of the bus in a crop top holding an ""oink oi\\u2026'",JohanVnRooyen,"Johannesburg, South Africa",82
754820329692762112,Sun Jul 17 23:29:25 +0000 2016,"b""RT @Danielle_Parker: Please like &amp; share if you care abt POLICE lives.Let's start trending #PLM over #BLM 2 show our allegiance!@infowars h\\u2026""",SpaciestStacie,"PHENIX CITY, AL - OKC, OK",184
754820315788615680,Sun Jul 17 23:29:21 +0000 2016,"b""RT @LeahR77: New Black Panthers&gt; An Intimate Look At Who Obama &amp; Hillary Pander To&amp; Gays You're Not Safe Either #BLM #BatonRouge https://t.\\u2026""",OldGeorgeWash,"Washington, DC",71
754820310495531008,Sun Jul 17 23:29:20 +0000 2016,"b""@GodUSAGirl You're acting like there's a difference between #BLM and terrorists.""",ObamaSucksAnus,,1749
754820307089625088,Sun Jul 17 23:29:19 +0000 2016,b'RT @cid1776: WHAT?  https://t.co/cHngGIqJ6r #BlueLivesMatter #2A #blacks #students #VI #blm #Military #latinos #Texas #tcot #ccot #p2',daley_joyce,"Provo, UT",395
754820292980211713,Sun Jul 17 23:29:16 +0000 2016,b'RT @Bonfiredesigns: Obama #BLM and Islam killing innocent police and Americans and says we are the problem https://t.co/LMfGuYJ2Kw',John_16_2,,3890
754820291583434756,Sun Jul 17 23:29:16 +0000 2016,b'@JoeFreedomLove why wont anyone address his hacked phone and how those msgs explain their relationship and #BLM martial law plans?',ExposingMiLabs,"Nashville, TN",843
754820288060137472,Sun Jul 17 23:29:15 +0000 2016,"b'RT @RavenHUWolf: #BLM terrorist says ""KILL ALL WHITE BABIES"".\\nBLM is not about all lives matter, they support killing \'babies\' now. https:/\\u2026'",BarefootChris46,"Hemet, California, 92545",1583
754820287317893120,Sun Jul 17 23:29:15 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',brookieashh,AMERICA,321
754820286395080704,Sun Jul 17 23:29:14 +0000 2016,b'RT @davidfe40323505: I dislike #blm not blacks. illegal immigration not hispanics. Terrorists not muslims. Hillary Clinton not women. @real\\u2026',R_del_Mar,United States,4253
754820265482326016,Sun Jul 17 23:29:09 +0000 2016,"b'RT @tariqnasheed: All you suspected racists who are blaming Obama &amp; #BLM for the  #BatonRouge police deaths, instead of white supremacy, YO\\u2026'",Low_keyLucifer,"Barrie, Ontario",72
754820263565467648,Sun Jul 17 23:29:09 +0000 2016,b'RT @BSO: Racists Make Fake FB Profile to Try to Tie Baton Rouge Shooter to #BLM https://t.co/qhx8yPLoMJ via @curtisdmorton https://t.co/vsU\\u2026',abooth03,,436
754820253192949760,Sun Jul 17 23:29:06 +0000 2016,"b'RT @sarahkendzior: Arrests of white Black Lives Matter protesters in Webster Groves, a majority white suburb of St Louis #STL #BLM https://\\u2026'",Alkhairs,,594
754820242665275392,Sun Jul 17 23:29:04 +0000 2016,"b""I don't really have anything interesting to say other than it remains a perfect artistic statement that refutes all anti-#blm rhetoric""",whatsEJstandfor,"Traverse City, MI",95
754820240693927936,Sun Jul 17 23:29:03 +0000 2016,"b""RT @LeahR77: New Black Panthers&gt; An Intimate Look At Who Obama &amp; Hillary Pander To&amp; Gays You're Not Safe Either #BLM #BatonRouge https://t.\\u2026""",ExpertechBill,,1251
754820238538047490,Sun Jul 17 23:29:03 +0000 2016,"b'RT @tariqnasheed: I see the Twitter Nazis are using the ""we are white and we say so"" logic to falsely attribute any action by Blk ppl to #B\\u2026'",HSM_Tee,"Pittsburgh, PA",784
754820234884763648,Sun Jul 17 23:29:02 +0000 2016,b'RT @BSO: Racists Make Fake FB Profile to Try to Tie Baton Rouge Shooter to #BLM https://t.co/qhx8yPLoMJ via @curtisdmorton https://t.co/vsU\\u2026',AsSmallAsAGiant,"OK ~ BR ~ Dallas, TX",733
754820229717454849,Sun Jul 17 23:29:01 +0000 2016,"b'RT @_Makada_: A Week Ago in #BatonRouge, The New Black Panther Party &amp; #BLM Called For ""Black Men to Start Killing"" https://t.co/GXmGpso0Q4'",mcarrington,"Offices:Houston, DC, Nashville",4525
754820219735015425,Sun Jul 17 23:28:58 +0000 2016,"b'RT @_Makada_: A Week Ago in #BatonRouge, The New Black Panther Party &amp; #BLM Called For ""Black Men to Start Killing"" https://t.co/GXmGpso0Q4'",ILoveKeyondra,"Stone Mountain, GA",279
754820217130348544,Sun Jul 17 23:28:58 +0000 2016,"b'RT @waelse1: @FoxNewsInsider Noticed Obama ""in the strongest language"" condemned ""violence"".  Not the groups behind it.  #BLM #BlackPanthers'",204dodgepickup,"South Carolina, USA",28
754820217033850880,Sun Jul 17 23:28:58 +0000 2016,b'#blm there is to much technology out here for us not to be able to start a successful community reeducation program .. #deprogram #blm',blackadaboss,"iPhone: 0.000000,0.000000",1042
754820216773808130,Sun Jul 17 23:28:58 +0000 2016,"b'RT @ree_cee: #Dallas cop killer was in the military. #BatonRouge cop killer confirmed to be a marine. Military service, not #BLM the common\\u2026'",damourhaine,"California, USA",888
754820214240505856,Sun Jul 17 23:28:57 +0000 2016,b'@LindaSuhler @ChristiChat @realDonaldTrump @DownWithHillary  #BLM https://t.co/j06sTQikY9',Velocity2cloud9,Florida,42
754820213808455681,Sun Jul 17 23:28:57 +0000 2016,"b""Good thing that we don't live in a country like Pakistan where people can commit murder and get off without any punishment. Oh wait. #BLM""",Keffy,"New York, USA",2883
754820208146190336,Sun Jul 17 23:28:56 +0000 2016,b'RT @blackadaboss: #TrumpTaxReturns should be released so we can know exactly how much he spent on finding @POTUS birth certificate \\U0001f914\\U0001f60f #Trum\\u2026',ShackDaddy9778,"Kentucky, USA",586
754820205600182272,Sun Jul 17 23:28:55 +0000 2016,"b""RT @thomeography: I wouldn't be surprised if these police shootings were staged to justify police violence &amp; discredit #BLM https://t.co/V4\\u2026""",aboveyou_isDW,Forbidden 3rd floor corridor,426
754820201401622531,Sun Jul 17 23:28:54 +0000 2016,b'This is a candidate for POTUS??  Hillary is a supporter of #BLM. \\n\\n#BatonRouge https://t.co/MxNeoZCrxE',HozeKing,Hoosier Snowbird ,248
754820190064476161,Sun Jul 17 23:28:51 +0000 2016,"b'RT @_Makada_: A Week Ago in #BatonRouge, The New Black Panther Party &amp; #BLM Called For ""Black Men to Start Killing"" https://t.co/GXmGpso0Q4'",youremadeup,U.S.S.A.,353
754820188638412802,Sun Jul 17 23:28:51 +0000 2016,"b'RT @_Makada_: A Week Ago in #BatonRouge, The New Black Panther Party &amp; #BLM Called For ""Black Men to Start Killing"" https://t.co/GXmGpso0Q4'",BIGSHOW401,West Ashtray ,3057
754820187610808320,Sun Jul 17 23:28:51 +0000 2016,"b""PSA: We do understand that All lives matter at the end &amp; start of every day. It's just right now it seems Black lives has no value, So #BLM""",Frank_isKing,Among the Gods,704
754820187254247424,Sun Jul 17 23:28:51 +0000 2016,b'RT @marilynkj: Love heals. Hate kills. \\n\\n#Islam is not a religion of peace and \\n#BLM are terrorists https://t.co/CYr5i2sMXk',WalterHorsting,"Sacramento, CA",1132
754820183915540480,Sun Jul 17 23:28:50 +0000 2016,"b""I've heard that #BLM incited cop murders will cost @deray his $165K job and free Soros house.  #loveisthewhy Y'all""",mirpaix,,249
754820179117285376,Sun Jul 17 23:28:49 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',MattSchwartz16,,1095
754820172142219264,Sun Jul 17 23:28:47 +0000 2016,"b""RT @BeanTownBorn: You're being fed a bunch of bullshit about Sovereign Citizens to deflect. This guy was textbook #BLM https://t.co/rICUOhH\\u2026""",Early__May,Intersection of White+Straight,2801
754820164982562817,Sun Jul 17 23:28:45 +0000 2016,"b'@FoxNews @pastormarkburns @BretBaier when these dumb fucks can spell, then ill be worried #blm https://t.co/A1zlEfjtyb'",Grjotgard,,38
754820144283529216,Sun Jul 17 23:28:40 +0000 2016,"b""RT @BeanTownBorn: You're being fed a bunch of bullshit about Sovereign Citizens to deflect. This guy was textbook #BLM https://t.co/rICUOhH\\u2026""",Stevenb2,,247
754820141435723776,Sun Jul 17 23:28:40 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',floridaguy267,,1156
754820135513358336,Sun Jul 17 23:28:38 +0000 2016,b'RT @HistoryHeroes: Klansman Who Bombed Sixteenth Street Baptist Church Up for Parole... #NoParole #BLM #PrayerWarriors https://t.co/AGSf8Oq\\u2026',KingMike33,,996
754820133261021184,Sun Jul 17 23:28:38 +0000 2016,b'RT @AlexWilliams__: A few photos from today at the Richmond #BLM March https://t.co/ZtFMaz5ucI',Sara13Beth,⇢ down the rabbit hole ⇣,491
754820131658797056,Sun Jul 17 23:28:37 +0000 2016,b'RT @Nottinghams1: @goldencreek2608 @chriscoon4 #BLM is no different than #ISIS',PatriciaLRiver2,"Texas, USA",2138
754820128391454720,Sun Jul 17 23:28:37 +0000 2016,"b'RT @RavenHUWolf: #BLM terrorist says ""KILL ALL WHITE BABIES"".\\nBLM is not about all lives matter, they support killing \'babies\' now. https:/\\u2026'",jburris69,"North Carolina, USA",66
754820122594930689,Sun Jul 17 23:28:35 +0000 2016,"b'RT @DaniyelTurner: Hi. I am a black American that supports Obama, understands #BLM, and is devastated over the #BatonRouge police murdered\\u2026'",Sleek_Sloane,Stoneville,708
754820121718173696,Sun Jul 17 23:28:35 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',1truthtel,"Los Angeles, CA",669
754820112608362496,Sun Jul 17 23:28:33 +0000 2016,"b""It's hilarious seeing all these white cucks supporting #BLM #BatonRouge #usefuldiots""",pedos4Muhammad,United States,5
754820088063295488,Sun Jul 17 23:28:27 +0000 2016,"b""RT @LeahR77: New Black Panthers&gt; An Intimate Look At Who Obama &amp; Hillary Pander To&amp; Gays You're Not Safe Either #BLM #BatonRouge https://t.\\u2026""",samelmo1,"Reynoldsburg, OH",184
754820064310796288,Sun Jul 17 23:28:21 +0000 2016,b'RT @PamelaGeller: Obama hosted #BLM leaders at the WH.#BatonRouge is poison fruit of BHO\\u2019s incitement. Can\\u2019t put genie back in bottle.\\nhttp\\u2026',Beaudancer1,Texas,698
754820045914513408,Sun Jul 17 23:28:17 +0000 2016,"b'RT @TJLyesmith: So Portland, ME police forcibly removed the hijabs of Muslim women arrested during the #BLM protest &amp; then released the pic\\u2026'",mamma_earth,Greeley/Vegas,559
754820036699619328,Sun Jul 17 23:28:15 +0000 2016,b'RT @Lauren_Southern: .@GovGaryJohnson you can be against police violence without virtue signalling to ethnic terrorist organisations.#BLM h\\u2026',n0nmundan3,,273
754820031687512070,Sun Jul 17 23:28:14 +0000 2016,"b""RT @JulietteAkinyi: Black thugs' lives matter to Black Lives Matter.  #BLM couldn't care less about all other lives, including those of nor\\u2026""",AlVader,,493
754820027648323586,Sun Jul 17 23:28:13 +0000 2016,"b'RT @Lauren_Southern: History will not remember you well #BLM\\n\\nRosa Parks didn\'t twerk in front of the bus in a crop top holding an ""oink oi\\u2026'",jayowenreturn,,50
754820017951125504,Sun Jul 17 23:28:10 +0000 2016,b'Obama #BLM and Islam killing innocent police and Americans and says we are the problem https://t.co/LMfGuYJ2Kw',Bonfiredesigns,USA,5523
754820009994620928,Sun Jul 17 23:28:08 +0000 2016,b'RT @BamagirlJulie: Soros paid thugs have arrived to protest RNC next #BLM thugs and of course militant BP thugs #alllivesmatter #BlueLivesM\\u2026',PeteWadeinIndy,"Indianapolis, Indiana, USA",1363
754820004307238912,Sun Jul 17 23:28:07 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',macarr52,Mississippi,1593
754820001706741760,Sun Jul 17 23:28:06 +0000 2016,"b""RT @padrehouston: #BLM the killer's of cops? Who knows? But the hateful rhetoric continues and is praised by many in power such as #POTUS a\\u2026""",stormdog1927,Indiana,605
754819980240138240,Sun Jul 17 23:28:01 +0000 2016,"b'RT @LionTedPride: He rejects our ""racist"" society which justifies murder and retaliation against innocents -- terrorism. #BLM  https://t.co\\u2026'",Het32000,,669
754819956517240832,Sun Jul 17 23:27:56 +0000 2016,b'@horowitz39 @jhhwingnut @Steelpaulo #BLM exists to highlight racial disparity w/in criminal justice system. Comparing that to KKK is ugly.',WowThatIsStupid,"Everywhere, USA",4
754819946681606144,Sun Jul 17 23:27:53 +0000 2016,b'RT @kiyirl: Are all white people going to take responsibility for Charleston? No? Then stop acting like #BLM is responsible for #BatonRouge.',Bomchikybombom,God's Hand,317
754819945687506944,Sun Jul 17 23:27:53 +0000 2016,b'RT @CoryLHughes: You gotta know there is an all out attack against the Black Lives Matter Movement. Seems like history is repeating itself.\\u2026',lauriebbee,"Charleston, SC",197
754819942684487680,Sun Jul 17 23:27:52 +0000 2016,"b""RT @fancygap1: Thank God for #BikersForTrump !!!! #BLM terrorists be warned: Don't start no shit, won't be no shit! #AlwaysTrump https://t.\\u2026""",HotChicks4Trump,,7650
754819941606395904,Sun Jul 17 23:27:52 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',marthorn,"Chester, VA",84
754819937089286144,Sun Jul 17 23:27:51 +0000 2016,b'RT @mactanshire: @Lukewearechange @aliciakeys @Beyonce @chrisrock @LennyKravitz @Rian_theLOTUS Shame on #BLM &amp; the celebtards that support\\u2026',lbrot1,THE BEAUTIFUL GARDEN STATE,1560
754819933465407488,Sun Jul 17 23:27:50 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',ConnieSuverkru2,,128
754819933196791808,Sun Jul 17 23:27:50 +0000 2016,"b'RT @Twitrauma: #BLM leader calls 4 end 2violence aft #BR shootings\\nhttps://t.co/ixhMf85fVn https://t.co/KxfHLDC70c\\n\\nAft stirring up shit, D\\u2026'",n0nmundan3,,273
754819917019504640,Sun Jul 17 23:27:46 +0000 2016,"b""RT @FSNIYO: People Keep Hashtagging #BLM on They're Response To Me... FUCK THAT SHIT I WILL KILL ANYBODY THAT PLAY WITH ME... Black Blue Re\\u2026""",sawmilltaters,*\(^o^)/*,8136
754819914481950720,Sun Jul 17 23:27:46 +0000 2016,"b'@DerrickT4 Noooo noooo noooo, the blood is on the #blm fucktards.... #allllivesmatter'",Tomahawk__Funk,,29
754819905447395328,Sun Jul 17 23:27:43 +0000 2016,"b'RT @USAforTrump2016: This is disgusting... #BLM thugs flashing gang signs, laughing, and dancing...while officers mourn\\n\\nShare this trash h\\u2026'",Quinn_Burna,Indigo Providence ,258
754819905111756800,Sun Jul 17 23:27:43 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',troy_lenze,,1237
754819900338794501,Sun Jul 17 23:27:42 +0000 2016,"b'@ZaibatsuNews @HillaryClinton #BlackLivesMatter #BLM\\n\\nOh sure, use the #BlackCard Opie.'",Mexilente,Keep Calm and Carry,235
754819900212908032,Sun Jul 17 23:27:42 +0000 2016,"b""RT @LeahR77: New Black Panthers&gt; An Intimate Look At Who Obama &amp; Hillary Pander To&amp; Gays You're Not Safe Either #BLM #BatonRouge https://t.\\u2026""",JONEEFRY,NY ,4845
754819898568744961,Sun Jul 17 23:27:42 +0000 2016,"b""@Bakari_Sellers and as we move forward we'll need to guard against the same on the rogue #BLM protester side.""",AlbertMaruggi,"St. Paul, MN",6575
754819889764851713,Sun Jul 17 23:27:40 +0000 2016,"b'@tdbissell It\'s terrifying &amp; seems the oppressed have a vendetta to segregate us ""evil whites"" from their endeavors. History repeats. #BLM'",SpaciestStacie,"PHENIX CITY, AL - OKC, OK",184
754819880377987073,Sun Jul 17 23:27:38 +0000 2016,"b'RT @Lauren_Southern: History will not remember you well #BLM\\n\\nRosa Parks didn\'t twerk in front of the bus in a crop top holding an ""oink oi\\u2026'",JimFear138,,46
754819876926218240,Sun Jul 17 23:27:37 +0000 2016,"b""RT @Danielle_Parker: Please like &amp; share if you care abt POLICE lives.Let's start trending #PLM over #BLM 2 show our allegiance!@infowars h\\u2026""",huntermoon60,,36
754819866834640897,Sun Jul 17 23:27:34 +0000 2016,b'RT @BamagirlJulie: Soros paid thugs have arrived to protest RNC next #BLM thugs and of course militant BP thugs #alllivesmatter #BlueLivesM\\u2026',Tia3Gia,Chicago,1255
754819862552309764,Sun Jul 17 23:27:33 +0000 2016,"b'RT @anthonymclean: This isn\'t how we fight unjust policing #BLM ""Don\'t be overcome with evil, but overcome evil with good"" Romans 12:21 htt\\u2026'",AGray80,Skydome,87
754819861704880129,Sun Jul 17 23:27:33 +0000 2016,b'RT @FoxLegChair: #BatonRouge #blm #BlackLivesMatter https://t.co/ae9SHEtqgQ',DragonHutch58,"Riverside, CA",308
754819852406251520,Sun Jul 17 23:27:31 +0000 2016,"b'RT @TJLyesmith: So Portland, ME police forcibly removed the hijabs of Muslim women arrested during the #BLM protest &amp; then released the pic\\u2026'",GregoryRasputin,Occupied Ireland,1754
754819851135295488,Sun Jul 17 23:27:31 +0000 2016,"b'@DenaldJTrumpJr @JayS2629 #BLM is the terror arm of the Democratic Party (much like the KKK was), financed by Soros/#CrookedHillary.'",WhoareyouBO,,563
754819847192580097,Sun Jul 17 23:27:30 +0000 2016,"b'RT @23RAMZ23: Btw the media wants Anerica to believe that ANY cop shooting, HAD to\\u2019ve been someone in #BLM. This is lazy and reckless smh'",CB_is_Legend,"Seattle, WA",1594
